"Report Refresh Date";"User Principal Name";"Last Activity Date";"Report Period";"Last Activation Date";"Windows";"Mac";"Mobile";"Web";"Outlook";"Word";"Excel";"PowerPoint";"OneNote";"Teams";"Outlook (Windows)";"Word (Windows)";"Excel (Windows)";"PowerPoint (Windows)";"OneNote (Windows)";"Teams (Windows)";"Outlook (Mac)";"Word (Mac)";"Excel (Mac)";"PowerPoint (Mac)";"OneNote (Mac)";"Teams (Mac)";"Outlook (Mobile)";"Word (Mobile)";"Excel (Mobile)";"PowerPoint (Mobile)";"OneNote (Mobile)";"Teams (Mobile)";"Outlook (Web)";"Word (Web)";"Excel (Web)";"PowerPoint (Web)";"OneNote (Web)";"Teams (Web)"
"2023-07-29";"4591@anonimo.com";"2023-07-29";180;"2023-02-07";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes"
"2023-07-29";"1245@anonimo.com";"2023-07-29";180;"2022-12-06";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"Yes";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No"
"2023-07-29";"5133@anonimo.com";"2023-07-29";180;"2022-09-18";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No"
"2023-07-29";"1421@anonimo.com";"2023-07-28";180;"2023-04-20";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes"
"2023-07-29";"5689@anonimo.com";"2023-07-29";180;"2023-06-16";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No"
"2023-07-29";"3416@anonimo.com";"2023-07-29";180;"2023-04-21";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes"
"2023-07-29";"4449@anonimo.com";"2023-07-28";180;"2022-03-31";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"Yes";"No";"Yes";"Yes";"Yes";"No";"No"
"2023-07-29";"4638@anonimo.com";"2023-07-29";180;"2023-07-19";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No"
"2023-07-29";"4278@anonimo.com";"2023-03-30";180;"2022-09-12";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"Yes";"Yes";"Yes";"No";"No";"No";"No"
"2023-07-29";"4033@anonimo.com";"2023-07-29";180;"2023-07-24";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"Yes";"Yes";"No";"No";"No";"No";"No"
"2023-07-29";"4054@anonimo.com";"2023-07-28";180;;"Yes";"No";"Yes";"Yes";"No";"No";"No";"No";"Yes";"Yes";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"No";"No";"No";"No";"No";"Yes"
"2023-07-29";"5421@anonimo.com";"2023-07-28";180;"2022-05-11";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"No";"Yes";"Yes";"Yes";"No";"No"
"2023-07-29";"4618@anonimo.com";"2023-07-28";180;"2022-05-30";"Yes";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"No";"No";"No"
"2023-07-29";"4477@anonimo.com";"2023-06-27";180;"2023-04-24";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"No";"No";"No";"No";"Yes";"No";"Yes";"No";"No";"No"
"2023-07-29";"4745@anonimo.com";"2023-07-29";180;"2023-07-25";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes"
"2023-07-29";"4468@anonimo.com";"2023-07-28";180;"2023-04-27";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes"
"2023-07-29";"5302@anonimo.com";"2023-07-28";180;"2021-10-15";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes"
"2023-07-29";"4999@anonimo.com";"2023-07-29";180;;"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No"
"2023-07-29";"1291@anonimo.com";"2023-07-28";180;"2023-04-28";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"No";"No";"Yes";"Yes";"No";"Yes";"No";"No";"Yes"
"2023-07-29";"3560@anonimo.com";"2023-07-29";180;;"Yes";"No";"Yes";"Yes";"Yes";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"No";"No";"No";"No";"Yes"
"2023-07-29";"4875@anonimo.com";"2023-07-29";180;"2023-06-09";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"No";"No";"No";"Yes";"Yes";"No";"Yes";"Yes";"No";"Yes"
"2023-07-29";"5124@anonimo.com";"2023-07-29";180;"2023-07-25";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes"
"2023-07-29";"5815@anonimo.com";"2023-07-29";180;"2022-09-13";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No"
"2023-07-29";"3505@anonimo.com";"2023-03-29";180;;"No";"No";"Yes";"Yes";"Yes";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"No";"No";"No";"No";"Yes"
"2023-07-29";"5293@anonimo.com";"2023-07-28";180;"2021-08-24";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"Yes";"Yes";"No";"No"
"2023-07-29";"1263@anonimo.com";"2023-07-28";180;"2022-05-18";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes"
"2023-07-29";"4835@anonimo.com";"2023-07-28";180;"2022-09-17";"Yes";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No"
"2023-07-29";"3337@anonimo.com";"2023-07-28";180;"2022-03-31";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"No";"Yes";"Yes";"Yes";"No";"No"
"2023-07-29";"3643@anonimo.com";"2023-07-29";180;"2023-03-23";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"Yes";"Yes";"No";"Yes";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes"
"2023-07-29";"1409@anonimo.com";"2023-07-28";180;"2023-02-03";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"Yes";"Yes";"No";"Yes";"No";"No";"Yes"
"2023-07-29";"4777@anonimo.com";"2023-07-29";180;;"Yes";"No";"Yes";"Yes";"Yes";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"No";"No";"No";"No";"Yes"
"2023-07-29";"4743@anonimo.com";"2023-07-29";180;"2021-07-27";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"No"
"2023-07-29";"3861@anonimo.com";"2023-07-28";180;;"Yes";"No";"No";"Yes";"Yes";"No";"Yes";"No";"No";"Yes";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"No";"Yes";"No";"No";"Yes"
"2023-07-29";"5145@anonimo.com";"2023-07-29";180;"2022-08-04";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"Yes";"No";"No";"Yes";"Yes";"Yes";"Yes";"No";"No";"No"
"2023-07-29";"1182@anonimo.com";"2023-07-28";180;;"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes"
"2023-07-29";"1339@anonimo.com";"2023-07-28";180;"2022-02-01";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No"
"2023-07-29";"3468@anonimo.com";"2023-07-28";180;"2023-01-24";"Yes";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"No";"Yes";"Yes";"No";"No"
"2023-07-29";"3914@anonimo.com";"2023-07-29";180;"2023-03-28";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No"
"2023-07-29";"4617@anonimo.com";"2023-07-29";180;"2023-02-14";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"Yes";"No";"Yes";"Yes";"Yes";"No";"No"
"2023-07-29";"913@anonimo.com";"2023-07-29";180;"2022-10-09";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes"
"2023-07-29";"4351@anonimo.com";"2023-07-28";180;;"No";"No";"Yes";"Yes";"Yes";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"No";"No";"No";"No";"Yes"
"2023-07-29";"4588@anonimo.com";"2023-07-29";180;"2023-05-03";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes"
"2023-07-29";"1487@anonimo.com";"2023-07-28";180;"2023-02-23";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No"
"2023-07-29";"5849@anonimo.com";"2023-07-29";180;"2022-07-22";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"No";"Yes";"Yes";"No";"No";"No"
"2023-07-29";"1169@anonimo.com";"2023-07-29";180;"2021-02-02";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"Yes";"No";"Yes";"Yes";"No";"Yes";"No"
"2023-07-29";"3973@anonimo.com";"2023-07-21";180;"2021-08-25";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No"
"2023-07-29";"3234@anonimo.com";"2023-07-29";180;"2022-09-01";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"Yes";"No";"Yes";"Yes";"No";"No";"No"
"2023-07-29";"3550@anonimo.com";"2023-07-28";180;;"No";"No";"No";"Yes";"Yes";"No";"No";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"Yes";"No";"Yes"
"2023-07-29";"5707@anonimo.com";"2023-07-28";180;"2021-10-08";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No"
"2023-07-29";"3972@anonimo.com";"2023-07-28";180;"2021-07-26";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"No"
"2023-07-29";"1059@anonimo.com";"2023-07-29";180;"2022-10-18";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes"
"2023-07-29";"1506@anonimo.com";"2023-07-28";180;;"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No"
"2023-07-29";"4843@anonimo.com";"2023-07-28";180;;"Yes";"No";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"Yes";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"No";"Yes";"No";"No";"Yes"
"2023-07-29";"3330@anonimo.com";"2023-07-28";180;"2022-05-11";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"Yes";"No";"Yes";"No";"Yes";"No";"No"
"2023-07-29";"3738@anonimo.com";"2023-07-28";180;"2023-01-24";"Yes";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"No";"Yes";"No";"No";"No"
"2023-07-29";"4544@anonimo.com";"2023-07-28";180;"2023-01-17";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"Yes";"Yes";"No";"Yes";"No";"No";"No"
"2023-07-29";"1470@anonimo.com";"2023-07-27";180;"2022-12-27";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes"
"2023-07-29";"5473@anonimo.com";"2023-07-29";180;"2022-07-22";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"Yes";"Yes";"Yes";"Yes"
"2023-07-29";"4187@anonimo.com";"2023-07-28";180;"2023-03-06";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"No";"Yes";"Yes";"Yes";"No";"Yes"
"2023-07-29";"4287@anonimo.com";"2023-07-29";180;"2023-04-28";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"No";"Yes";"Yes";"No";"No"
"2023-07-29";"4958@anonimo.com";"2023-07-28";180;"2023-07-12";"Yes";"No";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"Yes";"No";"No";"Yes";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"No";"Yes";"No";"No";"Yes"
"2023-07-29";"3732@anonimo.com";;180;;"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No"
"2023-07-29";"4407@anonimo.com";"2023-07-28";180;"2022-10-03";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No"
"2023-07-29";"4481@anonimo.com";"2023-07-25";180;;"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"No"
"2023-07-29";"4831@anonimo.com";"2023-07-28";180;"2023-02-01";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"No";"No";"Yes";"Yes";"Yes";"Yes";"No";"No";"No"
"2023-07-29";"4309@anonimo.com";;180;"2023-05-30";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No"
"2023-07-29";"4490@anonimo.com";"2023-07-28";180;;"Yes";"No";"Yes";"Yes";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"Yes"
"2023-07-29";"5699@anonimo.com";"2023-07-28";180;"2023-05-19";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"Yes";"No";"No";"Yes";"Yes";"Yes";"Yes";"No";"No";"Yes"
"2023-07-29";"5066@anonimo.com";"2023-07-28";180;;"Yes";"No";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"Yes";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"No";"Yes";"No";"No";"Yes"
"2023-07-29";"3410@anonimo.com";"2023-07-29";180;"2022-05-19";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"No";"Yes";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No"
"2023-07-29";"4063@anonimo.com";"2023-07-28";180;"2023-07-04";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"No";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No"
"2023-07-29";"3895@anonimo.com";"2023-02-07";180;"2022-07-06";"No";"No";"Yes";"Yes";"Yes";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"No";"No";"No";"No";"Yes"
"2023-07-29";"4864@anonimo.com";"2023-07-29";180;"2022-10-10";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes"
"2023-07-29";"4521@anonimo.com";"2023-07-28";180;"2023-06-02";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"Yes";"Yes";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes"
"2023-07-29";"958@anonimo.com";"2023-07-29";180;"2021-10-05";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"No";"Yes";"Yes";"No";"No"
"2023-07-29";"5399@anonimo.com";"2023-07-29";180;"2022-12-02";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"Yes";"Yes";"No";"Yes";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes"
"2023-07-29";"5682@anonimo.com";"2023-07-28";180;"2023-06-13";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes"
"2023-07-29";"4616@anonimo.com";"2023-07-28";180;"2023-05-12";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"No";"No";"No";"No";"No";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No"
"2023-07-29";"4525@anonimo.com";"2023-07-29";180;"2023-04-19";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No";"No";"No";"No";"No";"Yes";"Yes";"No";"No";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"No"
